id,project,roadid,carriage,location,starterp,enderp,side,position,class,fault,repair,priority,comment,length,width,faulttime,inspector,inspection,seq,photoid,geom,,
MDC_RD_0521_4196,MDC_RD_0521,143,1098,COULTER LINE,3302.3,3329.2,L,near #244,PVM,Scabbing,Chipseal,3,,26.9,1,5/05/2021 15:58,SF,2021_05,780,MDC_C10_210505_10698,,,
MDC_RD_0521_4197,MDC_RD_0521,143,1098,COULTER LINE,3381,3480.2,L,near #244,PVM,Scabbing,Chipseal,3,,99.2,1,5/05/2021 15:58,SF,2021_05,781,MDC_C10_210505_10710,,,
MDC_RD_0521_4198,MDC_RD_0521,143,1098,COULTER LINE,3450,3453,L,near #244,PVM,Edgebreak Patch,Edgebreak Repair,3,,3,1,5/05/2021 15:58,SF,2021_05,782,MDC_C10_210505_10722,,,
MDC_RD_0521_4216,MDC_RD_0521,143,1098,COULTER LINE,3767.8,3769.8,R,(Opp)near #244,PVM,Flushing,Water Cutting,3,,2,1,5/05/2021 16:12,SF,2021_05,783,MDC_C10_210505_12403,,,
MDC_RD_0521_4199,MDC_RD_0521,143,1098,COULTER LINE,4170.5,4175.5,L,near #244,PVM,Flushing,Water Cutting,3,,5,2,5/05/2021 15:59,SF,2021_05,784,MDC_C10_210505_10824,,,
MDC_RD_0521_4200,MDC_RD_0521,143,3198,COULTER LINE,4817.4,4935.7,L,,PVM,Scabbing,Chipseal,3,,118.3,1,5/05/2021 16:00,SF,2021_05,785,MDC_C10_210505_10921,,,
MDC_RD_0521_4215,MDC_RD_0521,143,3198,COULTER LINE,4782.6,4828.4,R,,PVM,Scabbing,Chipseal,3,,45.8,1,5/05/2021 16:11,SF,2021_05,786,MDC_C10_210505_12274,,,
MDC_RD_0521_4201,MDC_RD_0521,143,3198,COULTER LINE,5116.1,5199.6,L,,PVM,Scabbing,Chipseal,3,,83.5,1,5/05/2021 16:00,SF,2021_05,787,MDC_C10_210505_10965,,,
MDC_RD_0521_2518,MDC_RD_0521,35,963,COUPER ROAD,20.8,25.8,R,(Opp)near #399,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:29,SF,2021_05,788,MDC_C10_210503_12602,,,
MDC_RD_0521_2517,MDC_RD_0521,35,963,COUPER ROAD,133.1,153.1,R,399,PVM,Flushing,Water Cutting,3,,20,2,3/05/2021 11:29,SF,2021_05,789,MDC_C10_210503_12586,,,
MDC_RD_0521_2516,MDC_RD_0521,35,963,COUPER ROAD,1056.4,1076.4,R,(Opp)338,PVM,Flushing,Water Cutting,3,,20,1,3/05/2021 11:28,SF,2021_05,790,MDC_C10_210503_12481,,,
MDC_RD_0521_2515,MDC_RD_0521,35,963,COUPER ROAD,1222.4,1242.4,R,(Opp)296,PVM,Flushing,Water Cutting,3,,20,1,3/05/2021 11:28,SF,2021_05,791,MDC_C10_210503_12455,,,
MDC_RD_0521_2514,MDC_RD_0521,35,963,COUPER ROAD,1341.3,1351.3,R,281(Opp)296,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 11:26,SF,2021_05,792,MDC_C10_210503_12409,,,
MDC_RD_0521_2513,MDC_RD_0521,35,963,COUPER ROAD,1784.5,1865.2,R,235,PVM,Flushing,Water Cutting,3,,80.7,1,3/05/2021 11:26,SF,2021_05,793,MDC_C10_210503_12344,,,
MDC_RD_0521_2483,MDC_RD_0521,35,963,COUPER ROAD,2205.9,2210.9,L,216,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:02,SF,2021_05,794,MDC_C10_210503_10723,,,
MDC_RD_0521_2512,MDC_RD_0521,35,963,COUPER ROAD,2447.4,2467.4,R,(Opp)176,PVM,Flushing,Water Cutting,3,,20,1,3/05/2021 11:25,SF,2021_05,795,MDC_C10_210503_12284,,,
MDC_RD_0521_2511,MDC_RD_0521,35,963,COUPER ROAD,2768.4,2918.7,R,123(Opp)110,PVM,Flushing,Water Cutting,3,,150.3,1,3/05/2021 11:25,SF,2021_05,796,MDC_C10_210503_12238,,,
MDC_RD_0521_2510,MDC_RD_0521,35,963,COUPER ROAD,2972.4,2977.4,R,123(Opp)110,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:25,SF,2021_05,797,MDC_C10_210503_12232,,,
MDC_RD_0521_2509,MDC_RD_0521,35,963,COUPER ROAD,3120.8,3125.8,R,123,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:25,SF,2021_05,798,MDC_C10_210503_12216,,,
MDC_RD_0521_2508,MDC_RD_0521,35,963,COUPER ROAD,3307.5,3312.5,R,(Opp)between #123 & #60,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:24,SF,2021_05,799,MDC_C10_210503_12196,,,
MDC_RD_0521_2507,MDC_RD_0521,35,963,COUPER ROAD,3461,3466,R,(Opp)between #123 & #60,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:24,SF,2021_05,800,MDC_C10_210503_12180,,,
MDC_RD_0521_2484,MDC_RD_0521,35,963,COUPER ROAD,3560.7,3565.7,L,60,PVM,Flushing,Water Cutting,3,,5,1,3/05/2021 11:03,SF,2021_05,801,MDC_C10_210503_10858,,,
MDC_RD_0521_2506,MDC_RD_0521,35,963,COUPER ROAD,3598.7,3603.7,R,(Opp)between #60 & #35,PVM,Flushing,Water Cutting,3,,5,2,3/05/2021 11:24,SF,2021_05,802,MDC_C10_210503_12166,,,
MDC_RD_0521_2505,MDC_RD_0521,35,963,COUPER ROAD,3835.4,3838.4,R,(Opp)between #35 & #10,PVM,Flushing,Water Cutting,3,,3,1,3/05/2021 11:24,SF,2021_05,803,MDC_C10_210503_12142,,,
MDC_RD_0521_13064,MDC_RD_0521,556,1141,COURSE LANE WEST,106.2,108.2,L,9,PVM,Edgebreak Patch,Edgebreak Repair,3,,2,1,6/05/2021 16:37,RB,2021_05,804,MDC_C12_210506_40970,,,
MDC_RD_0521_13065,MDC_RD_0521,556,1141,COURSE LANE WEST,141.9,149.9,L,13,PVM,Edgebreak Patch,Edgebreak Repair,3,,8,1,6/05/2021 16:37,RB,2021_05,805,MDC_C12_210506_40980,,,
MDC_RD_0521_13073,MDC_RD_0521,556,1141,COURSE LANE WEST,145.9,148.9,R,(Opp)13,PVM,Edgebreak Patch,Edgebreak Repair,3,,3,1,6/05/2021 16:41,RB,2021_05,806,MDC_C12_210506_41355,,,
MDC_RD_0521_329,MDC_RD_0521,322,1269,CULLINANE AVENUE,23.9,25.9,L,16-1/15(Opp)1,DRA,Broken (K&C),Replace (K&C),3,,2,1,30/04/2021 14:15,SF,2021_05,807,MDC_C10_210430_08211,,,
MDC_RD_0521_331,MDC_RD_0521,322,1269,CULLINANE AVENUE,35.8,36.8,R,1(Opp)15,PVM,Flushing,Water Cutting,3,,1,1,30/04/2021 14:15,SF,2021_05,808,MDC_C10_210430_08247,,,
MDC_RD_0521_330,MDC_RD_0521,322,1269,CULLINANE AVENUE,73.6,75.6,L,12(Opp)2,DRA,Broken (K&C),Replace (K&C),3,,2,1,30/04/2021 14:15,SF,2021_05,809,MDC_C10_210430_08225,,,
MDC_RD_0521_895,MDC_RD_0521,61,1624,DALTONS ROAD,9,19,R,,PVM,Flushing,Water Cutting,3,,10,1,1/05/2021 11:10,SF,2021_05,810,MDC_C10_210501_10199,,,
MDC_RD_0521_902,MDC_RD_0521,61,1624,DALTONS ROAD,6.9,16.9,R,,PVM,Flushing,Water Cutting,3,,10,3,1/05/2021 11:12,SF,2021_05,811,MDC_C10_210501_10463,,,
MDC_RD_0521_896,MDC_RD_0521,61,1624,DALTONS ROAD,130.6,135.6,L,,PVM,Scabbing,Chipseal,3,,5,2,1/05/2021 11:10,SF,2021_05,812,MDC_C10_210501_10231,,,
MDC_RD_0521_901,MDC_RD_0521,61,1624,DALTONS ROAD,78.8,143.6,R,,PVM,Flushing,Water Cutting,3,,64.8,1,1/05/2021 11:12,SF,2021_05,813,MDC_C10_210501_10439,,,
MDC_RD_0521_900,MDC_RD_0521,61,1624,DALTONS ROAD,170.5,236.3,R,,PVM,Flushing,Water Cutting,3,,65.8,1,1/05/2021 11:12,SF,2021_05,814,MDC_C10_210501_10425,,,
MDC_RD_0521_899,MDC_RD_0521,61,1624,DALTONS ROAD,318.1,407.2,R,,SHL,High Shoulder,Grade/Roll,2,,89.1,1,1/05/2021 11:12,SF,2021_05,815,MDC_C10_210501_10395,,,
MDC_RD_0521_897,MDC_RD_0521,61,1624,DALTONS ROAD,429.9,441.9,L,,SHL,High Shoulder,Grade/Roll,2,,12,1,1/05/2021 11:11,SF,2021_05,816,MDC_C10_210501_10279,,,
MDC_RD_0521_898,MDC_RD_0521,61,1624,DALTONS ROAD,285.2,437.8,R,,PVM,Flushing,Water Cutting,3,,152.6,1,1/05/2021 11:12,SF,2021_05,817,MDC_C10_210501_10389,,,
MDC_RD_0521_262,MDC_RD_0521,318,1279,DALZIEN PLACE,6.5,9.5,L,15(Opp)1,PVM,Scabbing,Chipseal,3,,3,1,30/04/2021 13:51,SF,2021_05,818,MDC_C10_210430_06656,,,
MDC_RD_0521_263,MDC_RD_0521,318,1279,DALZIEN PLACE,44.5,47.5,L,12(Opp)2,PVM,Flushing,Water Cutting,3,,3,1,30/04/2021 13:51,SF,2021_05,819,MDC_C10_210430_06668,,,
MDC_RD_0521_264,MDC_RD_0521,318,1279,DALZIEN PLACE,68.5,113.2,L,12(Opp)3,DRA,Blocked K&C,Clear,2,,44.7,1,30/04/2021 13:51,SF,2021_05,820,MDC_C10_210430_06674,,,
MDC_RD_0521_265,MDC_RD_0521,318,1279,DALZIEN PLACE,111.2,113.2,L,6(Opp)11,DRA,Broken (K&C),Replace (K&C),2,,2,1,30/04/2021 13:51,SF,2021_05,821,MDC_C10_210430_06694,,,
MDC_RD_0521_1088,MDC_RD_0521,96,892,DAMPNEYS ROAD,31,34,R,2,PVM,Edgebreak Patch,Edgebreak Repair,3,,3,1,1/05/2021 12:57,SF,2021_05,822,MDC_C10_210501_19767,,,
MDC_RD_0521_1087,MDC_RD_0521,96,892,DAMPNEYS ROAD,176.9,181.9,R,2,PVM,Edgebreak,Edgebreak Repair,2,,5,1,1/05/2021 12:57,SF,2021_05,823,MDC_C10_210501_19733,,,
MDC_RD_0521_1086,MDC_RD_0521,96,892,DAMPNEYS ROAD,200.9,220.9,R,(Opp)between #22 & #68,SHL,High Shoulder,Grade/Roll,2,,20,1,1/05/2021 12:57,SF,2021_05,824,MDC_C10_210501_19727,,,
MDC_RD_0521_1085,MDC_RD_0521,96,892,DAMPNEYS ROAD,715.6,755.6,R,68,SHL,High Shoulder,Grade/Roll,2,,40,1,1/05/2021 12:56,SF,2021_05,825,MDC_C10_210501_19657,,,
MDC_RD_0521_1084,MDC_RD_0521,96,892,DAMPNEYS ROAD,778.6,798.6,R,68,SHL,High Shoulder,Grade/Roll,2,,20,1,1/05/2021 12:56,SF,2021_05,826,MDC_C10_210501_19641,,,
MDC_RD_0521_51,MDC_RD_0521,1263,2722,DARRAGH ROAD,43.9,63.9,R,(Opp)3,DRA,Broken (K&C),Replace (K&C),3,,20,1,30/04/2021 11:42,SF,2021_05,827,MDC_C10_210430_01257,,,
MDC_RD_0521_20,MDC_RD_0521,1263,2722,DARRAGH ROAD,75.9,95.9,L,3,PVM,Alligator Cracking (A/C Rd),Crackseal,3,,20,2,30/04/2021 11:36,SF,2021_05,828,MDC_C10_210430_00576,,,
MDC_RD_0521_50,MDC_RD_0521,1263,2722,DARRAGH ROAD,77.9,97.9,R,(Opp)3,PVM,L & T Cracking (Fatigue),Jointseal,3,,20,1,30/04/2021 11:42,SF,2021_05,829,MDC_C10_210430_01251,,,
MDC_RD_0521_21,MDC_RD_0521,1263,2722,DARRAGH ROAD,112.8,132.8,L,11,DRA,Broken (K&C),Replace (K&C),3,,20,1,30/04/2021 11:36,SF,2021_05,830,MDC_C10_210430_00590,,,
MDC_RD_0521_22,MDC_RD_0521,1263,2722,DARRAGH ROAD,172.8,182.8,L,15,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,10,1,30/04/2021 11:36,SF,2021_05,831,MDC_C10_210430_00611,,,
MDC_RD_0521_23,MDC_RD_0521,1263,2722,DARRAGH ROAD,323.5,324.5,L,(Opp)12,DRA,Broken (K&C),Replace (K&C),1,,1,1,30/04/2021 11:37,SF,2021_05,832,MDC_C10_210430_00666,,,
MDC_RD_0521_24,MDC_RD_0521,1263,2722,DARRAGH ROAD,463.3,464.3,L,25(Opp)26,DRA,Broken (K&C),Replace (K&C),3,,1,1,30/04/2021 11:37,SF,2021_05,833,MDC_C10_210430_00702,,,
MDC_RD_0521_49,MDC_RD_0521,1263,2722,DARRAGH ROAD,148.8,466.3,R,26(Opp)25,PVM,Flushing,Water Cutting,3,,317.5,2,30/04/2021 11:42,SF,2021_05,834,MDC_C10_210430_01183,,,
MDC_RD_0521_25,MDC_RD_0521,1263,2722,DARRAGH ROAD,565.2,571.2,L,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,6,2,30/04/2021 11:38,SF,2021_05,835,MDC_C10_210430_00723,,,
MDC_RD_0521_48,MDC_RD_0521,1263,2722,DARRAGH ROAD,571.1,583.1,R,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,12,2,30/04/2021 11:41,SF,2021_05,836,MDC_C10_210430_01141,,,
MDC_RD_0521_26,MDC_RD_0521,1263,2722,DARRAGH ROAD,585.1,593.1,L,,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,8,2,30/04/2021 11:38,SF,2021_05,837,MDC_C10_210430_00734,,,
MDC_RD_0521_3159,MDC_RD_0521,1181,1550,DENBIGH SQUARE EAST,21.5,22.5,L,,DRA,Broken (K&C),Replace (K&C),3,,1,1,4/05/2021 8:42,SF,2021_05,838,MDC_C10_210504_00628,,,
MDC_RD_0521_3160,MDC_RD_0521,1181,1550,DENBIGH SQUARE EAST,32.9,37.9,L,,DRA,Broken (K&C),Replace (K&C),3,,5,1,4/05/2021 8:42,SF,2021_05,839,MDC_C10_210504_00634,,,
MDC_RD_0521_3161,MDC_RD_0521,1181,1550,DENBIGH SQUARE EAST,66.1,90.4,L,(Opp)7,DRA,Broken (K&C),Replace (K&C),3,,24.3,1,4/05/2021 8:42,SF,2021_05,840,MDC_C10_210504_00657,,,
MDC_RD_0521_2919,MDC_RD_0521,1182,1549,DENBIGH SQUARE WEST,29.5,49.5,L,2,DRA,Blocked K&C,Clear,2,,20,1,3/05/2021 15:36,SF,2021_05,841,MDC_C10_210503_27485,,,
MDC_RD_0521_2920,MDC_RD_0521,1182,1549,DENBIGH SQUARE WEST,41.2,51.2,L,2,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 15:36,SF,2021_05,842,MDC_C10_210503_27493,,,
MDC_RD_0521_2921,MDC_RD_0521,1182,1549,DENBIGH SQUARE WEST,49.9,74.5,L,2,DRA,Broken (K&C),Replace (K&C),3,,24.6,1,3/05/2021 15:36,SF,2021_05,843,MDC_C10_210503_27501,,,
MDC_RD_0521_2917,MDC_RD_0521,1182,1549,DENBIGH SQUARE WEST,91.2,,R,,PVM,Pothole Patch,Pothole Repair,3,,1,1,3/05/2021 15:35,SF,2021_05,844,MDC_C10_210503_27347,,,
MDC_RD_0521_2971,MDC_RD_0521,434,1493,DENBIGH STREET,887,888,L,91(Opp)78,PVM,Flushing,Water Cutting,3,,1,1,3/05/2021 15:57,SF,2021_05,845,MDC_C10_210503_29264,,,
MDC_RD_0521_2916,MDC_RD_0521,434,1495,DENBIGH STREET,1293.4,1294.4,R,,PVM,Scabbing,Chipseal,3,,1,1,3/05/2021 15:35,SF,2021_05,846,MDC_C10_210503_27337,,,
MDC_RD_0521_3216,MDC_RD_0521,434,1499,DENBIGH STREET,1871.4,1872.4,R,14A(Opp)9,DRA,Broken (K&C),Replace (K&C),3,,1,1,4/05/2021 9:18,SF,2021_05,847,MDC_C10_210504_02475,,,
MDC_RD_0521_3199,MDC_RD_0521,434,1500,DENBIGH STREET,2022.7,2024.7,L,2,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 9:13,SF,2021_05,848,MDC_C10_210504_01908,,,
MDC_RD_0521_2996,MDC_RD_0521,454,1478,DERBY STREET,17.9,18.9,L,119(Opp)120,DRA,Broken (K&C),Replace (K&C),3,,1,1,3/05/2021 16:01,SF,2021_05,849,MDC_C10_210503_29779,,,
MDC_RD_0521_2995,MDC_RD_0521,454,1478,DERBY STREET,63.9,68.9,R,116(Opp)117,DRA,Broken (K&C),Replace (K&C),3,,5,1,3/05/2021 16:01,SF,2021_05,850,MDC_C10_210503_29749,,,
MDC_RD_0521_2997,MDC_RD_0521,454,1478,DERBY STREET,131.8,134.8,L,111(Opp)5/110,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:02,SF,2021_05,851,MDC_C10_210503_29809,,,
MDC_RD_0521_2994,MDC_RD_0521,454,1478,DERBY STREET,159.8,164.8,R,106(Opp)107,DRA,Broken (K&C),Replace (K&C),3,,5,1,3/05/2021 16:01,SF,2021_05,852,MDC_C10_210503_29733,,,
MDC_RD_0521_2998,MDC_RD_0521,454,1478,DERBY STREET,219.6,222.6,L,103(Opp)100,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:02,SF,2021_05,853,MDC_C10_210503_29825,,,
MDC_RD_0521_2999,MDC_RD_0521,454,1478,DERBY STREET,263.6,269.6,L,99,PVM,Flushing,Water Cutting,3,,6,1,3/05/2021 16:02,SF,2021_05,854,MDC_C10_210503_29833,,,
MDC_RD_0521_2992,MDC_RD_0521,454,1479,DERBY STREET,315.3,320.3,R,90(Opp)95A,DRA,Broken (K&C),Replace (K&C),3,,5,1,3/05/2021 16:01,SF,2021_05,855,MDC_C10_210503_29707,,,
MDC_RD_0521_3000,MDC_RD_0521,454,1479,DERBY STREET,352.2,354.2,L,91(Opp)88,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 16:02,SF,2021_05,856,MDC_C10_210503_29849,,,
MDC_RD_0521_2991,MDC_RD_0521,454,1479,DERBY STREET,356,,R,88(Opp)91,PVM,Raised/Sunken/Damaged M/H/SV,Repair,3,,1,1,3/05/2021 16:01,SF,2021_05,857,MDC_C10_210503_29701,,,
MDC_RD_0521_3001,MDC_RD_0521,454,1479,DERBY STREET,379.1,389.1,L,91(Opp)86,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 16:02,SF,2021_05,858,MDC_C10_210503_29855,,,
MDC_RD_0521_2990,MDC_RD_0521,454,1480,DERBY STREET,402.9,412.9,R,84,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 16:01,SF,2021_05,859,MDC_C10_210503_29691,,,
MDC_RD_0521_3015,MDC_RD_0521,454,1480,DERBY STREET,494.9,497.9,L,75(Opp)74,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:04,SF,2021_05,860,MDC_C10_210503_30073,,,
MDC_RD_0521_2989,MDC_RD_0521,454,1480,DERBY STREET,487.8,495.8,R,74(Opp)75,DRA,Broken (K&C),Replace (K&C),3,,8,1,3/05/2021 16:00,SF,2021_05,861,MDC_C10_210503_29676,,,
MDC_RD_0521_2988,MDC_RD_0521,454,1481,DERBY STREET,546.6,549.6,R,72(Opp)71,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:00,SF,2021_05,862,MDC_C10_210503_29658,,,
MDC_RD_0521_3016,MDC_RD_0521,454,1481,DERBY STREET,554.6,557.6,L,71(Opp)72,DRA,Broken (K&C),Replace (K&C),3,,3,1,3/05/2021 16:04,SF,2021_05,863,MDC_C10_210503_30083,,,
MDC_RD_0521_3017,MDC_RD_0521,454,1481,DERBY STREET,587.4,595.4,L,69,PVM,Flushing,Water Cutting,3,,8,2,3/05/2021 16:04,SF,2021_05,864,MDC_C10_210503_30089,,,
MDC_RD_0521_2987,MDC_RD_0521,454,1481,DERBY STREET,610,620,R,,PVM,Flushing,Water Cutting,3,,10,2,3/05/2021 16:00,SF,2021_05,865,MDC_C10_210503_29642,,,
MDC_RD_0521_2986,MDC_RD_0521,454,1482,DERBY STREET,690.1,700.1,R,64(Opp)61,DRA,Broken (K&C),Replace (K&C),3,,10,1,3/05/2021 16:00,SF,2021_05,866,MDC_C10_210503_29628,,,
MDC_RD_0521_3059,MDC_RD_0521,454,1482,DERBY STREET,707.1,713.1,L,61(Opp)64,DRA,Broken (K&C),Replace (K&C),3,,6,1,3/05/2021 16:11,SF,2021_05,867,MDC_C10_210503_30868,,,
MDC_RD_0521_3060,MDC_RD_0521,454,1482,DERBY STREET,741,751,L,55,PVM,Flushing,Water Cutting,3,,10,1,3/05/2021 16:11,SF,2021_05,868,MDC_C10_210503_30876,,,
MDC_RD_0521_2985,MDC_RD_0521,454,1482,DERBY STREET,776.9,782.9,R,60(Opp)55,PVM,Flushing,Water Cutting,3,,6,1,3/05/2021 16:00,SF,2021_05,869,MDC_C10_210503_29612,,,
MDC_RD_0521_3061,MDC_RD_0521,454,1482,DERBY STREET,798.8,802.8,L,,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:11,SF,2021_05,870,MDC_C10_210503_30888,,,
MDC_RD_0521_3062,MDC_RD_0521,454,1482,DERBY STREET,830,,L,,PVM,Raised/Sunken/Damaged M/H/SV,Repair,3,,2,1,3/05/2021 16:12,SF,2021_05,871,MDC_C10_210503_30894,,,
MDC_RD_0521_3063,MDC_RD_0521,454,1482,DERBY STREET,843.7,845.7,L,(Opp)58,PVM,Flushing,Water Cutting,3,,2,1,3/05/2021 16:12,SF,2021_05,872,MDC_C10_210503_30900,,,
MDC_RD_0521_2984,MDC_RD_0521,454,1483,DERBY STREET,847.7,851.7,R,58,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:00,SF,2021_05,873,MDC_C10_210503_29600,,,
MDC_RD_0521_2983,MDC_RD_0521,454,1483,DERBY STREET,917.9,921.9,R,48(Opp)51,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:00,SF,2021_05,874,MDC_C10_210503_29588,,,
MDC_RD_0521_3106,MDC_RD_0521,454,1484,DERBY STREET,1001.9,1005.9,L,43(Opp)44,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:21,SF,2021_05,875,MDC_C10_210503_31795,,,
MDC_RD_0521_2982,MDC_RD_0521,454,1484,DERBY STREET,1009.7,1013.7,R,44(Opp)43,DRA,Broken (K&C),Replace (K&C),3,,4,1,3/05/2021 16:00,SF,2021_05,876,MDC_C10_210503_29570,,,
MDC_RD_0521_3107,MDC_RD_0521,454,1484,DERBY STREET,1036.5,1044.5,L,41,PVM,Flushing,Water Cutting,3,,8,2,3/05/2021 16:21,SF,2021_05,877,MDC_C10_210503_31803,,,
MDC_RD_0521_2981,MDC_RD_0521,454,1484,DERBY STREET,1067,,R,,PVM,Pothole Patch,Pothole Repair,3,,2,1,3/05/2021 15:59,SF,2021_05,878,MDC_C10_210503_29550,,,
MDC_RD_0521_3182,MDC_RD_0521,454,1485,DERBY STREET,1177.9,1179.9,L,33(Opp)38A,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 8:49,SF,2021_05,879,MDC_C10_210504_01433,,,
MDC_RD_0521_3178,MDC_RD_0521,454,1487,DERBY STREET,1315.9,1317.9,R,28,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 8:46,SF,2021_05,880,MDC_C10_210504_01139,,,
MDC_RD_0521_3177,MDC_RD_0521,454,1488,DERBY STREET,1477.9,1479.9,R,12(Opp)5,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 8:46,SF,2021_05,881,MDC_C10_210504_01105,,,
MDC_RD_0521_3495,MDC_RD_0521,346,1428,DEWE AVENUE,27,37,R,3(Opp)4,PVM,Flushing,Water Cutting,3,,10,1,4/05/2021 13:17,SF,2021_05,882,MDC_C10_210504_11443,,,
MDC_RD_0521_3494,MDC_RD_0521,346,1428,DEWE AVENUE,71.9,74.9,R,7(Opp)8,PVM,Flushing,Water Cutting,3,,3,1,4/05/2021 13:17,SF,2021_05,883,MDC_C10_210504_11435,,,
MDC_RD_0521_3493,MDC_RD_0521,346,1428,DEWE AVENUE,109.9,113.9,R,11(Opp)12,DRA,Broken (K&C),Replace (K&C),3,,4,1,4/05/2021 13:17,SF,2021_05,884,MDC_C10_210504_11425,,,
MDC_RD_0521_3606,MDC_RD_0521,346,1428,DEWE AVENUE,119.9,121.9,L,12(Opp)11,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:34,SF,2021_05,885,MDC_C10_210504_13514,,,
MDC_RD_0521_3492,MDC_RD_0521,346,1428,DEWE AVENUE,143.9,147.9,R,15(Opp)14,DRA,Uphill Grade,Replace (K&C),3,,4,1,4/05/2021 13:16,SF,2021_05,886,MDC_C10_210504_11415,,,
MDC_RD_0521_3491,MDC_RD_0521,346,1429,DEWE AVENUE,271.8,274.8,R,27(Opp)26,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:16,SF,2021_05,887,MDC_C10_210504_11383,,,
MDC_RD_0521_3607,MDC_RD_0521,346,1429,DEWE AVENUE,287.7,290.7,L,28(Opp)29,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:35,SF,2021_05,888,MDC_C10_210504_13554,,,
MDC_RD_0521_3490,MDC_RD_0521,346,1429,DEWE AVENUE,288.7,290.7,R,29(Opp)28,PVM,Flushing,Water Cutting,3,,2,1,4/05/2021 13:16,SF,2021_05,889,MDC_C10_210504_11379,,,
MDC_RD_0521_3489,MDC_RD_0521,346,1430,DEWE AVENUE,358.4,360.4,R,37(Opp)32,PVM,Flushing,Water Cutting,3,,2,1,4/05/2021 13:16,SF,2021_05,890,MDC_C10_210504_11361,,,
MDC_RD_0521_3615,MDC_RD_0521,346,1430,DEWE AVENUE,361.4,364.4,L,32(Opp)37,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:36,SF,2021_05,891,MDC_C10_210504_13670,,,
MDC_RD_0521_3488,MDC_RD_0521,346,1430,DEWE AVENUE,387,389,R,39(Opp)34,PVM,Flushing,Water Cutting,3,,2,1,4/05/2021 13:16,SF,2021_05,892,MDC_C10_210504_11353,,,
MDC_RD_0521_3476,MDC_RD_0521,346,1431,DEWE AVENUE,477.7,479.7,L,40,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:14,SF,2021_05,893,MDC_C10_210504_11134,,,
MDC_RD_0521_3477,MDC_RD_0521,346,1431,DEWE AVENUE,532.2,534.2,L,(Opp)49,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 13:14,SF,2021_05,894,MDC_C10_210504_11148,,,
MDC_RD_0521_3482,MDC_RD_0521,346,1431,DEWE AVENUE,557.1,560.1,R,53(Opp)50,DRA,Broken (K&C),Replace (K&C),3,,3,1,4/05/2021 13:14,SF,2021_05,895,MDC_C10_210504_11206,,,
MDC_RD_0521_3478,MDC_RD_0521,346,1431,DEWE AVENUE,575,579,L,52(Opp)55,DRA,Broken (K&C),Replace (K&C),3,,4,1,4/05/2021 13:14,SF,2021_05,896,MDC_C10_210504_11160,,,
MDC_RD_0521_3481,MDC_RD_0521,346,1431,DEWE AVENUE,599.9,602.9,R,57(Opp)56,PVM,Scabbing,Chipseal,3,,3,1,4/05/2021 13:14,SF,2021_05,897,MDC_C10_210504_11194,,,
MDC_RD_0521_3479,MDC_RD_0521,346,1431,DEWE AVENUE,610.8,613.8,L,56(Opp)57,PVM,Scabbing,Chipseal,3,,3,1,4/05/2021 13:14,SF,2021_05,898,MDC_C10_210504_11170,,,
MDC_RD_0521_3480,MDC_RD_0521,346,1431,DEWE AVENUE,621.7,624.7,R,59(Opp)58,PVM,Scabbing,Chipseal,3,,3,1,4/05/2021 13:14,SF,2021_05,899,MDC_C10_210504_11184,,,
