id,project,Service,Group,Board,Area,RoadID,CarriageWa,Location,ERP,Side,Position,Class,Fault,Repair,Priority,Comment,Size,Length,Width,Total,Easting,Northing,Latitude,Longitude,FaultTime,Inspector,Inspection,Seq,FaultID,PhotoID
ASM_SH_0520_268,TEST,SL1,STATE HIGHWAY,SH 1,10,2613,2663,01N-0398-I,3168,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x2,80,2,160,1748729.297,5942275.723,-36.653497,174.663977,21/02/2020 10:27,SF,2020_02,268,229,SH1C3_200221_03731
ASM_SH_0520_269,TEST,SL1,STATE HIGHWAY,SH 1,10,2613,2663,01N-0398-I,4892,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x2,60,2,120,1749739.716,5940914.684,-36.665603,174.675543,21/02/2020 12:19,SF,2020_02,269,313,SH1C3_200221_13294
ASM_SH_0520_270,TEST,SL1,STATE HIGHWAY,SH 1,10,2613,2663,01N-0398-I,6104,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x2,60,2,120,1750466.656,5939967.877,-36.67402,174.68386,21/02/2020 10:29,SF,2020_02,270,230,SH1C3_200221_03925
ASM_SH_0520_271,TEST,SL1,STATE HIGHWAY,SH 1,10,2613,2660,01N-0398-I,9964,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x2,60,2,120,1752308.713,5936922.32,-36.70117,174.705072,21/02/2020 12:22,SF,2020_02,271,314,SH1C3_200221_13635
ASM_SH_0520_272,TEST,SL1,STATE HIGHWAY,SH 1,10,2613,2658,01N-0398-I,11042,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1752490.039,5935864.476,-36.710673,174.707312,21/02/2020 10:32,SF,2020_02,272,231,SH1C3_200221_04278
ASM_SH_0520_273,TEST,SL1,STATE HIGHWAY,SH 1,10,2613,2658,01N-0398-I,11178,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1752550.857,5935742.427,-36.711763,174.708017,21/05/2020 11:54,SF,2020_05,273,2318,SH1C3_200521_11745
ASM_SH_0520_274,TEST,SL1,STATE HIGHWAY,SH 1,10,2624,2709,01N-0398-R4,203,L,3,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,20x1,20,1,20,1748619.451,5945304.093,-36.626225,174.662162,21/05/2020 11:40,SF,2020_05,274,2312,SH1C3_200521_10985
ASM_SH_0520_275,TEST,SL1,STATE HIGHWAY,SH 1,10,2609,3005,01N-0398-R5,63,L,2,PVM,Ravelling,Mill and Fill,2,,100x3,100,3,300,1748622.376,5945473.054,-36.624702,174.662162,21/02/2020 12:11,SF,2020_02,275,305,SH1C3_200221_12384
ASM_SH_0520_276,TEST,SL1,STATE HIGHWAY,SH 1,10,3122,3777,01N-0402-R1,80,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,40x2,40,2,80,1749152.808,5941429.626,-36.661055,174.668878,21/02/2020 12:07,SF,2020_02,276,300,SH1C3_200221_11961
ASM_SH_0520_277,TEST,SL1,STATE HIGHWAY,SH 1,10,2623,2688,01N-0410-R3,46,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,1753020.378,5934677.315,-36.721285,174.713485,21/02/2020 12:00,SF,2020_02,277,294,SH1C3_200221_11261
ASM_SH_0520_278,TEST,SL1,STATE HIGHWAY,SH 1,10,2623,2687,01N-0410-R3,317,L,3,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,2x1,2,1,2,1752921.691,5934929.112,-36.719032,174.71233,21/05/2020 11:30,SF,2020_05,278,2309,SH1C3_200521_10611
ASM_SH_0520_279,TEST,SL1,STATE HIGHWAY,SH 1,10,2635,2692,01N-0410-R4,23,L,1,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,1752901.88,5934995.387,-36.718438,174.712095,21/02/2020 12:02,SF,2020_02,279,296,SH1C3_200221_11342
ASM_SH_0520_280,TEST,SL1,STATE HIGHWAY,SH 1,10,3066,3691,01N-0410-R5,0,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,140x3,140,3,420,1753082.203,5934427.84,-36.723523,174.714227,21/02/2020 12:00,SF,2020_02,280,291,SH1C3_200221_11185
ASM_SH_0520_281,TEST,SL1,STATE HIGHWAY,SH 1,10,2618,2686,01N-0412-R1,51,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,140x2,140,2,280,1753233.244,5933508.79,-36.73178,174.716102,21/02/2020 12:30,SF,2020_02,281,320,SH1C3_200221_14081
ASM_SH_0520_282,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3760,01N-0414/00.29,1340,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,60x2,60,2,120,1754976.715,5930403.238,-36.75948,174.73625,21/02/2020 10:56,SF,2020_02,282,260,SH1C3_200221_06314
ASM_SH_0520_283,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3763,01N-0414/00.29,2711,L,1,PVM,Flushing,Water Cutting,3,,10x3,10,3,30,1755527.936,5929157.233,-36.770617,174.742677,21/02/2020 10:38,SF,2020_02,283,240,SH1C3_200221_05065
ASM_SH_0520_284,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3763,01N-0414/00.29,2748,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x1,10,1,10,1755541.693,5929123.355,-36.77092,174.742838,21/05/2020 10:41,SF,2020_05,284,2301,SH1C3_200521_06274
ASM_SH_0520_285,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3763,01N-0414/00.29,2974,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,20x3,20,3,60,1755619.525,5928911.407,-36.772817,174.743753,21/05/2020 10:41,SF,2020_05,285,2300,SH1C3_200521_06252
ASM_SH_0520_286,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3764,01N-0414/00.29,3637,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,100,100,,100,1755889.304,5928308.3,-36.778207,174.746898,21/05/2020 10:26,SF,2020_05,286,2297,SH1C3_200521_05289
ASM_SH_0520_287,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3765,01N-0414/00.29,3846,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,30x2,30,2,60,1755976.154,5928116.936,-36.779917,174.74791,21/02/2020 10:54,SF,2020_02,287,259,SH1C3_200221_06060
ASM_SH_0520_288,TEST,SL1,STATE HIGHWAY,SH 1,10,3110,3768,01N-0414/00.29,5821,L,1,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1756901.599,5926385.31,-36.795367,174.758633,21/05/2020 10:28,SF,2020_05,288,2298,SH1C3_200521_05487
ASM_SH_0520_289,TEST,SL1,STATE HIGHWAY,SH 1,10,1596,2626,01N-0414/09.02,9498,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x3,20,3,60,1755993.135,5923081.844,-36.825283,174.749132,24/05/2020 8:21,SF,2020_05,289,2512,SH1C3_200524_03286
ASM_SH_0520_290,TEST,SL1,STATE HIGHWAY,SH 1,10,1596,2621,01N-0414/09.02,10854,R,1,PVM,Ravelling,Mill and Fill,3,,40x1,40,1,40,1755329.967,5921893.137,-36.836103,174.741942,25/02/2020 11:47,SF,2020_02,290,697,SH1C3_200225_08769
ASM_SH_0520_291,TEST,SL1,STATE HIGHWAY,SH 1,10,1596,9853,01N-0414/09.02,12901,R,2,PVM,Water Seepage,Investigate,2,,20,20,,20,1756306.654,5920378.454,-36.84959,174.753202,25/02/2020 13:14,SF,2020_02,291,750,SH1C3_200225_14237
ASM_SH_0520_292,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,3688,01N-0414/09.02-D,305,L,4,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,1755303.138,5921860.11,-36.836405,174.741648,25/02/2020 10:49,SF,2020_02,292,642,SH1C3_200225_03851
ASM_SH_0520_293,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2623,01N-0414/09.02-D,10197,R,4,PVM,Ravelling,Mill and Fill,2,,20x2,20,2,40,1755642.022,5922469.652,-36.830857,174.745322,25/02/2020 10:50,SF,2020_02,293,644,SH1C3_200225_03951
ASM_SH_0520_294,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10268,R,3,PVM,Ravelling,Mill and Fill,2,,240x3,240,3,720,1755610.086,5922406.31,-36.831433,174.744977,25/02/2020 12:29,SF,2020_02,294,719,SH1C3_200225_11068
ASM_SH_0520_295,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10440,R,3,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,1755526.147,5922255.354,-36.832807,174.744067,25/02/2020 12:29,SF,2020_02,295,718,SH1C3_200225_11050
ASM_SH_0520_296,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10574,R,4,PVM,Ravelling,Mill and Fill,2,,100x3,100,3,300,1755459.625,5922139.704,-36.83386,174.743345,25/02/2020 10:49,SF,2020_02,296,643,SH1C3_200225_03901
ASM_SH_0520_297,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10576,R,3,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,1755460.302,5922137.694,-36.833878,174.743353,25/02/2020 12:29,SF,2020_02,297,717,SH1C3_200225_11036
ASM_SH_0520_298,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10708,R,3,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,1755395.672,5922022.897,-36.834923,174.742652,25/02/2020 12:29,SF,2020_02,298,716,SH1C3_200225_11022
ASM_SH_0520_299,TEST,SL1,STATE HIGHWAY,SH 1,10,1598,2621,01N-0414/09.02-D,10883,R,2,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,1755312.402,5921869.152,-36.836322,174.74175,25/02/2020 11:56,SF,2020_02,299,707,SH1C3_200225_09731
ASM_SH_0520_300,TEST,SL1,STATE HIGHWAY,SH 1,10,1597,2619,01N-0414/09.02-I,9733,L,3,PVM,Variable Surface,Level Mix,3,,180x3,180,3,540,1755896.561,5922874.966,-36.827163,174.748092,25/02/2020 11:51,SF,2020_02,300,703,SH1C3_200225_09272
ASM_SH_0520_301,TEST,SL1,STATE HIGHWAY,SH 1,10,1597,2619,01N-0414/09.02-I,9782,L,4,PVM,Variable Surface,Level Mix,3,,40x3,40,3,120,1755875.499,5922830.736,-36.827565,174.747865,25/02/2020 10:58,SF,2020_02,301,650,SH1C3_200225_04413
ASM_SH_0520_302,TEST,SL1,STATE HIGHWAY,SH 1,10,1597,2619,01N-0414/09.02-I,9952,L,4,PVM,Variable Surface,Level Mix,3,,120x3,120,3,360,1755793.116,5922682.418,-36.828915,174.746972,25/02/2020 10:58,SF,2020_02,302,651,SH1C3_200225_04435
ASM_SH_0520_303,TEST,SL1,STATE HIGHWAY,SH 1,10,1597,2618,01N-0414/09.02-I,10584,L,3,PVM,Variable Surface,Level Mix,3,,20x3,20,3,60,1755482.843,5922131.179,-36.833933,174.743607,25/02/2020 11:51,SF,2020_02,303,704,SH1C3_200225_09360
ASM_SH_0520_304,TEST,SL1,STATE HIGHWAY,SH 1,10,1597,2617,01N-0414/09.02-I,10791,L,4,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,1755386.742,5921949.035,-36.83559,174.742567,25/02/2020 10:59,SF,2020_02,304,654,SH1C3_200225_04527
ASM_SH_0520_305,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,2564,01N-0414/10.96-D,63,L,5,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,50,50,,50,1757190.511,5919284.203,-36.859303,174.763338,24/05/2020 8:06,SF,2020_05,305,2507,SH1C3_200524_01657
ASM_SH_0520_306,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,2597,01N-0414/10.96-D,70,R,3,VEG,Vegetation Encroachment (Horizontal),Spray,3,,50,50,,50,1756404.447,5920137.712,-36.851743,174.754348,25/02/2020 12:27,SF,2020_02,306,715,SH1C3_200225_10822
ASM_SH_0520_307,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,3740,01N-0414/10.96-D,111,L,2,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,1756367.99,5919051.306,-36.861538,174.754163,25/02/2020 13:13,SF,2020_02,307,749,SH1C3_200225_14089
ASM_SH_0520_308,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,9545,01N-0414/10.96-D,1155,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x2,10,2,20,1758170.61,5920051.369,-36.852227,174.774168,25/02/2020 10:42,SF,2020_02,308,635,SH1C3_200225_03076
ASM_SH_0520_309,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,2626,01N-0414/10.96-D,9174,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x1,10,1,10,1756107.236,5923378.297,-36.822593,174.75035,24/05/2020 8:21,SF,2020_05,309,2513,SH1C3_200524_03314
ASM_SH_0520_310,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,2612,01N-0414/10.96-D,11568,R,4,PVM,Asphalt Delamination,Mill and Fill,3,,3x1,3,1,3,1755591.606,5921345.662,-36.840993,174.744987,25/02/2020 10:48,SF,2020_02,310,640,SH1C3_200225_03717
ASM_SH_0520_311,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,9852,01N-0414/10.96-D,12753,R,2,PVM,Water Seepage,Investigate,2,,2,2,,2,1756279.384,5920520.679,-36.848313,174.752867,24/05/2020 8:29,SF,2020_05,311,2515,SH1C3_200524_04070
ASM_SH_0520_312,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,9853,01N-0414/10.96-D,12888,R,3,PVM,Water Seepage,Investigate,3,,20,20,,20,1756301.802,5920391.084,-36.849477,174.753145,25/02/2020 10:47,SF,2020_02,312,639,SH1C3_200225_03627
ASM_SH_0520_313,TEST,SL1,STATE HIGHWAY,SH 1,10,1607,9853,01N-0414/10.96-D,13016,R,1,PVM,Asphalt Delamination,Mill and Fill,3,,20x1,20,1,20,1756347.77,5920271.489,-36.850547,174.753685,25/02/2020 11:45,SF,2020_02,313,694,SH1C3_200225_08605
ASM_SH_0520_314,TEST,SL1,STATE HIGHWAY,SH 1,10,1606,2632,01N-0414/10.96-I,198,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,5x2,5,2,10,1756176.374,5924507.713,-36.812405,174.750893,25/02/2020 11:59,SF,2020_02,314,710,SH1C3_200225_10085
ASM_SH_0520_315,TEST,SL1,STATE HIGHWAY,SH 1,10,1606,2541,01N-0414/10.96-I,1460,R,2,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,1757419.579,5918770.889,-36.86389,174.766013,25/02/2020 13:34,SF,2020_02,315,757,SH1C3_200225_16079
ASM_SH_0520_316,TEST,SL1,STATE HIGHWAY,SH 1,10,1606,9847,01N-0414/10.96-I,11356,L,5,PVM,Water Seepage,Investigate,2,,10,10,,10,1755472.574,5921495.219,-36.839665,174.743622,22/05/2020 14:25,SF,2020_05,316,2431,SH1C3_200522_18179
ASM_SH_0520_317,TEST,SL1,STATE HIGHWAY,SH 1,10,1606,9850,01N-0414/10.96-I,13357,L,1,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,1756539.979,5919970.745,-36.853225,174.755902,25/02/2020 12:36,SF,2020_02,317,721,SH1C3_200225_11822
ASM_SH_0520_318,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2595,01N-0414-D,510,R,2,PVM,Ravelling,Mill and Fill,3,,30x2,30,2,60,1754382.734,5930987.423,-36.754313,174.72948,21/02/2020 12:54,SF,2020_02,318,336,SH1C3_200221_16549
ASM_SH_0520_319,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2594,01N-0414-D,762,R,1,BAR,Armco Barrier Damaged,Repair,3,,6,6,,6,1754555.601,5930803.513,-36.755942,174.731453,21/05/2020 12:44,SF,2020_05,319,2326,SH1C3_200521_13534
ASM_SH_0520_320,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2594,01N-0414-D,763,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,1754553.477,5930799.667,-36.755977,174.73143,21/02/2020 12:53,SF,2020_02,320,335,SH1C3_200221_16491
ASM_SH_0520_321,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2591,01N-0414-D,3347,R,2,PVM,Rutting,Structural Asphalt SAC,3,,60x2,60,2,120,1755740.676,5928544.072,-36.776107,174.745185,21/05/2020 13:05,SF,2020_05,321,2333,SH1C3_200521_15311
ASM_SH_0520_322,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2591,01N-0414-D,3760,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,50x1,50,1,50,1755919.317,5928172.355,-36.779427,174.747262,21/02/2020 13:14,SF,2020_02,322,348,SH1C3_200221_18540
ASM_SH_0520_323,TEST,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,3871,R,3,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,1755963.543,5928071.664,-36.780327,174.747778,21/02/2020 13:43,SF,2020_02,323,367,SH1C3_200221_20574
ASM_SH_0520_324,TEST,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,3899,R,2,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,1755978.913,5928048.077,-36.780537,174.747955,21/02/2020 13:14,SF,2020_02,324,347,SH1C3_200221_18528
ASM_SH_0520_325,TEST,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,4135,R,2,PVM,Rutting,Structural Asphalt SAC,3,,40x2,40,2,80,1756081.871,5927834.666,-36.782443,174.749152,21/02/2020 13:14,SF,2020_02,325,346,SH1C3_200221_18508
ASM_SH_0520_326,TEST,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,4580,R,4,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1756262.891,5927428.825,-36.78607,174.751263,21/02/2020 14:12,SF,2020_02,326,389,SH1C3_200221_22688
ASM_SH_0520_327,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,5539,R,4,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,1756706.58,5926580.004,-36.793645,174.756408,21/02/2020 14:08,SF,2020_02,327,384,SH1C3_200221_22430
ASM_SH_0520_328,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,5765,R,3,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,1756845.215,5926401.329,-36.795232,174.757998,21/02/2020 13:42,SF,2020_02,328,366,SH1C3_200221_20396
ASM_SH_0520_329,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,5872,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x3,10,3,30,1756917.108,5926321.099,-36.795943,174.75882,21/02/2020 12:50,SF,2020_02,329,334,SH1C3_200221_16075
ASM_SH_0520_330,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,6012,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x3,80,3,240,1756998.752,5926208.171,-36.796947,174.759758,21/02/2020 13:13,SF,2020_02,330,345,SH1C3_200221_18354
ASM_SH_0520_331,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,6018,R,4,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,1756993.182,5926196.509,-36.797053,174.759698,21/02/2020 14:08,SF,2020_02,331,383,SH1C3_200221_22390
ASM_SH_0520_332,TEST,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6412,R,3,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,1757136.084,5925838.292,-36.800257,174.761373,21/02/2020 13:41,SF,2020_02,332,365,SH1C3_200221_20340
ASM_SH_0520_333,TEST,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6502,R,1,BAR,Armco Barrier Damaged,Repair,2,,10,10,,10,1757138.191,5925749.135,-36.80106,174.761415,21/02/2020 12:50,SF,2020_02,333,333,SH1C3_200221_16029
ASM_SH_0520_334,TEST,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6511,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,5x2,5,2,10,1757133.11,5925739.795,-36.801145,174.76136,21/02/2020 13:12,SF,2020_02,334,344,SH1C3_200221_18316
ASM_SH_0520_335,TEST,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6659,R,3,PVM,Ravelling,Mill and Fill,3,,120x3,120,3,360,1757093.637,5925597.91,-36.80243,174.760947,21/02/2020 13:41,SF,2020_02,335,364,SH1C3_200221_20320
ASM_SH_0520_336,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2588,01N-0414-D,6795,R,1,PVM,Ravelling,Mill and Fill,2,,6x3,6,3,18,1757057.307,5925466.732,-36.803618,174.760567,21/02/2020 12:49,SF,2020_02,336,332,SH1C3_200221_16007
ASM_SH_0520_337,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2588,01N-0414-D,6930,R,1,PVM,Ravelling,Mill and Fill,2,,6x3,6,3,18,1757004.667,5925341.515,-36.804755,174.760003,21/02/2020 12:49,SF,2020_02,337,331,SH1C3_200221_15997
ASM_SH_0520_338,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,7841,R,3,PVM,Ravelling,Mill and Fill,3,,180x3,180,3,540,1756462.239,5924612.122,-36.811417,174.754075,21/02/2020 13:40,SF,2020_02,338,363,SH1C3_200221_20217
ASM_SH_0520_339,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,7917,R,2,PVM,Ravelling,Mill and Fill,3,,300x3,300,3,900,1756416.921,5924549.694,-36.811987,174.75358,21/02/2020 13:11,SF,2020_02,339,343,SH1C3_200221_18200
ASM_SH_0520_340,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,8190,R,2,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,1756255.584,5924330.688,-36.813987,174.751817,21/02/2020 13:11,SF,2020_02,340,342,SH1C3_200221_18176
ASM_SH_0520_341,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,8194,R,3,PVM,Ravelling,Mill and Fill,3,,180x3,180,3,540,1756250.469,5924329.117,-36.814002,174.75176,21/02/2020 13:40,SF,2020_02,341,362,SH1C3_200221_20185
ASM_SH_0520_342,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8225,R,4,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,1756231.256,5924303.278,-36.814238,174.75155,21/02/2020 14:05,SF,2020_02,342,376,SH1C3_200221_22132
ASM_SH_0520_343,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8271,R,1,BAR,Armco Barrier Damaged,Repair,3,,10,10,,10,1756206.922,5924265.768,-36.81458,174.751285,25/02/2020 11:48,SF,2020_02,343,699,SH1C3_200225_09002
ASM_SH_0520_344,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8305,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x3,10,3,30,1756192.942,5924233.284,-36.814875,174.751135,21/02/2020 13:40,SF,2020_02,344,361,SH1C3_200221_20175
ASM_SH_0520_345,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8340,R,1,BAR,Armco Barrier Damaged,Repair,3,,10,10,,10,1756173.675,5924204.449,-36.815138,174.750925,25/02/2020 11:48,SF,2020_02,345,698,SH1C3_200225_08994
ASM_SH_0520_346,TEST,SL1,STATE HIGHWAY,SH 1,10,114,2626,01N-0414-D,9202,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x2,20,2,40,1756104.954,5923351.148,-36.822838,174.75033,25/02/2020 11:57,SF,2020_02,346,708,SH1C3_200225_09899
ASM_SH_0520_347,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2652,01N-0414-I,280,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x2,6,2,12,1755563.307,5929064.919,-36.771443,174.743092,21/05/2020 13:13,SF,2020_05,347,2337,SH1C3_200521_15688
ASM_SH_0520_348,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2582,01N-0414-I,789,L,3,PVM,Ravelling,Mill and Fill,2,,50x2,50,2,100,1754589.824,5930794.792,-36.756015,174.731838,21/02/2020 13:22,SF,2020_02,348,353,SH1C3_200221_19157
ASM_SH_0520_349,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2582,01N-0414-I,947,L,2,PVM,Ravelling,Mill and Fill,3,,20x2,20,2,40,1754694.846,5930676.695,-36.757062,174.733038,21/02/2020 13:01,SF,2020_02,349,339,SH1C3_200221_17311
ASM_SH_0520_350,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2581,01N-0414-I,1171,L,2,PVM,Ravelling,Mill and Fill,3,,450x3,450,3,1350,1754848.593,5930512.657,-36.758515,174.734793,21/02/2020 13:01,SF,2020_02,350,340,SH1C3_200221_17333
ASM_SH_0520_351,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2581,01N-0414-I,1230,L,2,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,1754887.279,5930469.45,-36.758898,174.735235,21/05/2020 12:51,SF,2020_05,351,2329,SH1C3_200521_14135
ASM_SH_0520_352,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2581,01N-0414-I,1320,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,5x1,5,1,5,1754942.707,5930399.083,-36.759523,174.73587,21/02/2020 12:37,SF,2020_02,352,323,SH1C3_200221_14696
ASM_SH_0520_353,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2581,01N-0414-I,1524,L,2,BAR,Armco Barrier Damaged,Repair,2,,6,6,,6,1755066.258,5930234.81,-36.760983,174.737287,21/05/2020 12:51,SF,2020_05,353,2330,SH1C3_200521_14161
ASM_SH_0520_354,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2578,01N-0414-I,3320,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,1755743.543,5928578.868,-36.775793,174.74521,21/02/2020 13:26,SF,2020_02,354,359,SH1C3_200221_19478
ASM_SH_0520_355,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2577,01N-0414-I,4939,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x2,6,2,12,1756438.603,5927119.076,-36.788832,174.753295,21/05/2020 12:53,SF,2020_05,355,2331,SH1C3_200521_14449
ASM_SH_0520_356,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2575,01N-0414-I,6836,L,1,PVM,Ravelling,Mill and Fill,3,,30x2,30,2,60,1757053.646,5925432.728,-36.803925,174.760533,21/02/2020 12:41,SF,2020_02,356,326,SH1C3_200221_15157
ASM_SH_0520_357,TEST,SL1,STATE HIGHWAY,SH 1,10,1782,2573,01N-0414-I,8470,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x1,10,1,10,1756165.734,5924077.853,-36.81628,174.750862,21/02/2020 12:42,SF,2020_02,357,327,SH1C3_200221_15295
